observed_features	0.952159856204494	0.895119291933543	0.984208363885689	0.92905128043562	0.819472321587553	0.966843586558369	0.894442613988219	0.732882325254654	0.9597319887009
shannon_entropy	0.9414987106927	0.883140775644429	0.975466292801369	0.937873366914063	0.840115109996815	0.970316523282646	0.896818151729238	0.720174329403771	0.952733456340042
pielou_evenness	0.882968273691918	0.732698685335442	0.945657755787156	0.883848897851146	0.692953193245063	0.94792365994142	0.862833607347362	0.703562979059142	0.951170404605389
faith_pd	0.928978362529043	0.822529200156442	0.972338261432851	0.924054345065518	0.793467609063491	0.974527848951186	0.880643991631436	0.753530768548379	0.96158821029444
bray_curtis_PC1	0.981501962760084	0.957832875172433	0.991699525365326	0.980218151317566	0.957514691225223	0.991046780026549	0.979781667024393	0.949257327195074	0.991997715414098
bray_curtis_PC2	0.982262433201317	0.95306187662687	0.994431265751454	0.984051113412088	0.969465553116105	0.993434702274182	0.959577434146568	0.916990070443579	0.982576063578518
jaccard_PC1	0.968929904850393	0.914560105166136	0.989970317243587	0.977439836159056	0.947001223761945	0.991704079814012	0.965854067433655	0.908261774102623	0.990717901224208
jaccard_PC2	0.988568359673872	0.96540807672037	0.996005444557162	0.995009077271318	0.987458076450836	0.998009866330382	0.987457323431376	0.962913374845451	0.995090102206546
unweighted_unifrac_PC1	0.946889571731742	0.830810718323939	0.979920732146388	0.941398097435532	0.829942078865981	0.976611782915063	0.953338782872035	0.900753238492691	0.984341122489785
unweighted_unifrac_PC2	0.959054411428416	0.890553115066883	0.986215452516854	0.954377881180013	0.826459237789076	0.983451393401892	0.937196426389298	0.843778948260981	0.972080440843465
generalized_unifrac_PC1	0.930264084816367	0.864061612249584	0.972024532532823	0.896909364085685	0.754018388053806	0.957066482188158	0.894115008882683	0.646080234303718	0.95365288840338
generalized_unifrac_PC2	0.947737199346933	0.860522395583574	0.979193111012161	0.961147347093348	0.905407004565722	0.985908080776523	0.905481542753986	0.771058980613391	0.969262350829383
weighted_unifrac_PC1	0.920552431294202	0.749485951514439	0.969222052719303	0.877794125437438	0.73883011950021	0.942411478340821	0.855360469487314	0.677242399934212	0.92065004113481
weighted_unifrac_PC2	0.948824717419658	0.854881358400129	0.986015145686992	0.975290721766036	0.94132584548518	0.992719595852105	0.949519628490264	0.878872551236782	0.978296460291208
RA_Neisseria	0.948963290537897	0.819680533608507	0.979270641475123	0.966336988560151	0.919008804301484	0.990638570180306	0.974933365077338	0.926334852230136	0.989276300590337
RA_Megasphaera	0.934537840710621	0.842837049863076	0.969949186455561	0.949221428534921	0.894904177611351	0.980673708440672	0.954569622793136	0.906218325682796	0.984368018732678
RA_Prevotella	0.892581635145063	0.753149445490418	0.945511771187696	0.833445902301207	0.588161312278201	0.942553856184652	0.822150396154791	0.679391024156128	0.927379283899825
RA_Streptococcus	0.822876116396982	0.590674552673488	0.932457596498829	0.766477057867152	0.502423582636761	0.935147940238374	0.658071542686778	0.318570213594309	0.870900941935745
RA_Fusobacterium	0.802216371521184	0.536708424809257	0.935062516756114	0.813855403317668	0.627890153080486	0.924649004722874	0.717094170761826	0.352169677234833	0.922281796462677
RA_Leptotrichia	0.807808008246067	0.586597983735463	0.911715989173386	0.709904182191221	0.224012789754126	0.859399034074825	0.540907331398245	0.183999981150793	0.762016676302924
RA_Alloprevotella	0.930574660821473	0.780941803785065	0.971561332136442	0.893039639836527	0.812893520876599	0.954456649362011	0.846274641904895	0.675655390124903	0.928236632901594
RA_Porphyromonas	0.876715980116958	0.737738173306507	0.94617984446146	0.859265410221684	0.684708795770507	0.954719770761279	0.732871021450434	0.514685087825546	0.879008638675911
RA_Rothia	0.454976607084659	0.0242740570190237	0.7281972406828	0.58504508890256	0.105934968682392	0.809281460847775	0.669897933996513	0.163921156121532	0.85135508211875
RA_Veillonella	0.892613647613865	0.794264498537613	0.958912251715675	0.819343468569657	0.505698022665091	0.914229611342419	0.74523468517177	0.491755698754048	0.922130679991582
RA_Gemella	0.711298511136703	0.412577820763826	0.882742950994573	0.506784529089621	0.169393257032177	0.790640657787369	0.388155971042043	0.0104344368172814	0.778163166557471
RA_Actinomyces	0.385590212732618	0.0335025642209699	0.769258276563227	0.533664680190976	0.198235789194102	0.781278285450339	0.44285149199493	0.0601801929179549	0.728984414487021
RA_Haemophilus	0.877743801394514	0.703111894943503	0.953420285688456	0.866939023822319	0.475736414758015	0.95125478114141	0.829369017136747	0.658861521002945	0.920296890493711
RA_Granulicatella	0.744627047092047	0.445380059060976	0.930960626184167	0.452275903406574	0.0106961184760244	0.77609928826856	0.365392395994193	0.0108704054983416	0.746764231733277
RA_clr_Neisseria	0.976026291901352	0.949713079501009	0.993236821097066	0.984988079903177	0.953521272836625	0.992478553211658	0.986266251100771	0.967171651923972	0.995210380653088
RA_clr_Megasphaera	0.985154726596292	0.958280818065452	0.995826327373164	0.990173773499533	0.97377055194172	0.996172433668997	0.983892500183345	0.953395986049068	0.994463721711739
RA_clr_Prevotella	0.871444295467097	0.726506915470648	0.948321434080256	0.819868172571715	0.533659644866832	0.922977376890318	0.824780313410359	0.638875071027757	0.955763841296269
