observed_features	0.942455042451804	0.865292308301882	0.976605841441137	0.913439169790637	0.805710523917407	0.965873918698318	0.958274009170381	0.903388184418385	0.982144068530332
shannon_entropy	0.94647489371291	0.897169092043857	0.977442469973314	0.938377457346735	0.862469909041329	0.974648441459768	0.93960009228862	0.877656040209932	0.975500471250027
pielou_evenness	0.878233010644125	0.691795443248628	0.941335584204641	0.919605832779406	0.807289098975232	0.958510552957987	0.892227221372171	0.74216389268239	0.957378859871601
faith_pd	0.92830650462423	0.820734608650991	0.966690955223414	0.873118433714129	0.678482338720461	0.937575210876923	0.938410773768644	0.824960549688152	0.975284678176991
bray_curtis_PC1	0.987097511538178	0.968402269913945	0.99603371670435	0.989075450890477	0.947700076863995	0.996413857422217	0.97254010394261	0.932517457042775	0.990280470811508
bray_curtis_PC2	0.983643288703838	0.955805826283067	0.992317339658228	0.97625217170877	0.914529793113746	0.991166008195302	0.977491571680985	0.945346982109007	0.991237052931151
jaccard_PC1	0.961750844703556	0.922417042534205	0.984586535346507	0.9840980445684	0.96191839532346	0.993686611458114	0.968739812876412	0.929275087333069	0.99163205069981
jaccard_PC2	0.974778317739601	0.943916808778697	0.990200602683907	0.986955526323444	0.964751721603698	0.995147113833286	0.98213739095489	0.96647455552501	0.993894769140506
unweighted_unifrac_PC1	0.956941113348558	0.874871679651066	0.976670334984025	0.935920433561018	0.857603363353568	0.963510488059165	0.955038174406481	0.919376793953743	0.987640347709866
unweighted_unifrac_PC2	0.947099762069722	0.858840751017971	0.977683972909225	0.934652938782373	0.862849930612324	0.968654673250348	0.956980291870838	0.883299797751424	0.98250348434886
generalized_unifrac_PC1	0.876505643669188	0.721065130917188	0.963468769639925	0.873440266530783	0.627416570542674	0.95319850848355	0.761855482131105	0.430847298861801	0.908415023275015
generalized_unifrac_PC2	0.928387140008695	0.834933707283351	0.967104731100401	0.921151729663707	0.804405860387169	0.96956186812201	0.892079354409957	0.778481294584532	0.944787819437252
weighted_unifrac_PC1	0.850054500443245	0.426400111489272	0.929211309440385	0.847990455378982	0.647554156239609	0.939435474223933	0.7280356900425	0.402428921552316	0.889697582187822
weighted_unifrac_PC2	0.948358095696487	0.874144831401428	0.978732209018639	0.953510656582217	0.889948094628005	0.983537249314103	0.945052733334883	0.835400782637429	0.976084859601852
RA_Neisseria	0.941459755991499	0.854963921339344	0.985748647544703	0.94365410572665	0.870894605072762	0.974194139716092	0.953229821503778	0.886809441972914	0.97514997844101
RA_Megasphaera	0.906449601690248	0.789062285609395	0.973666243878618	0.92302523497403	0.852940516815508	0.974140145313169	0.838960323377023	0.633485512435677	0.935863976181331
RA_Prevotella	0.821552454168718	0.602532869671753	0.92191647782985	0.814713624834418	0.577733077231476	0.928885194675908	0.676092544774481	0.41795008850587	0.840364653862149
RA_Streptococcus	0.857704434253175	0.574046840960221	0.93404498661525	0.873745204173088	0.729147288124205	0.954669433305115	0.829148425069711	0.626831761167377	0.929081391565049
RA_Fusobacterium	0.83506255524164	0.543668321000388	0.935842342900866	0.830702231296659	0.460021061712401	0.942373639974336	0.586252068497487	0.252659487157888	0.792707823841611
RA_Leptotrichia	0.936802862218934	0.839392343219346	0.974593909565925	0.860750855124444	0.606402610910037	0.947449682151873	0.782551284243598	0.558884963488155	0.87104670029904
RA_Alloprevotella	0.875699322713976	0.717805092661638	0.940102580760407	0.825909459947543	0.660871978453609	0.927191189850696	0.775591808501267	0.576241090667432	0.915522234224514
RA_Porphyromonas	0.791999963365094	0.568463698528246	0.908095523296237	0.877689547300364	0.646581980069723	0.959224972982919	0.730892908223909	0.498693738707367	0.8810040746179
RA_Rothia	0.864574812750786	0.724878580256317	0.938665760908774	0.865140765325753	0.664812255579143	0.938536381922095	0.799001141214742	0.515374074973225	0.926150957462583
RA_Veillonella	0.884614802341304	0.738628406812165	0.95882251826782	0.853296444833371	0.579559925198556	0.938536659160364	0.69595591552145	0.32089780403021	0.862019817468399
RA_Gemella	0.96980589230529	0.922718827521213	0.987748074058707	0.881127861055328	0.727408112498717	0.968417695216352	0.89163613445097	0.701408019390691	0.967187845335907
RA_Actinomyces	0.753853810278424	0.397977048050868	0.877045758002342	0.921131595328458	0.837280136430594	0.963324536960536	0.915081541068451	0.821480538304115	0.967210004269467
RA_Haemophilus	0.929480860081842	0.799247201235165	0.981625144103684	0.942936613279546	0.848179733392225	0.974893526954846	0.931093990517746	0.865168317298817	0.975938905909818
RA_Granulicatella	0.833097014806546	0.67520191004888	0.945116026978655	0.577025270162763	0.107984954878708	0.789987522355222	0.567388422690219	0.173404971814071	0.81610221778322
RA_clr_Neisseria	0.963695731945582	0.890267408502604	0.988740256374581	0.969196955603651	0.934048253725	0.988694196145247	0.96748570006281	0.923614829630967	0.987466160417742
RA_clr_Megasphaera	0.970347582959187	0.914322791878742	0.990058958913532	0.956535446301173	0.872541911528058	0.987749842046386	0.92002770928929	0.812273793685956	0.970580378700034
RA_clr_Prevotella	0.831124607916914	0.597225178067224	0.917881973601694	0.834019455130936	0.520050542680134	0.917304981979365	0.698011175884294	0.415131015879344	0.835946055117884
RA_clr_Streptococcus	0.904502521543522	0.791441267362706	0.962946319117784	0.907646034529497	0.733400986166565	0.9631687564258	0.883186088494192	0.74713965661739	0.955326479296352
